initialpose
58.64899158961546,-30.08464435528832,0.0,0.0,0.0,0.9993098031066768,0.037147239667233246,map
Position x,Position y,Position z,Orientation x,Orientation y,Orientation z,Orientation w,Frame ID
49.928777668794346,-29.76294799317331,0.0,0.0,0.0,-0.9996691889415662,0.025719888819962077,map
38.00676286295326,-30.58504537165622,0.0,0.0,0.0,-0.999574394515083,0.02917241556342517,map
26.679919415207806,-31.18471680078534,0.0,0.0,0.0,-0.9991476205440082,0.04127992685612134,map
17.83951187686043,-31.944112478382973,0.0,0.0,0.0,-0.9989601034011683,0.04559289212944549,map
7.9585716003803535,-32.88562743667744,0.0,0.0,0.0,-0.9985032469551101,0.05469246584404835,map
-0.9237014312149513,-33.68840376946562,0.0,0.0,0.0,-0.9981603402943124,0.060629490048509614,map
-11.287317064959828,-34.52457992481741,0.0,0.0,0.0,-0.9992333219282266,0.03915058554199705,map
-28.759278365896396,-35.59632017580478,0.0,0.0,0.0,-0.9989114652639107,0.046646377826224605,map
-28.996140373012977,-25.718943964832416,0.0,0.0,0.0,0.7218809637392837,0.6920172499228925,map
-29.735826586068317,-13.567234200022394,0.0,0.0,0.0,0.7353461764612281,0.6776916708679931,map
-24.65673616314236,-12.457373161844723,0.0,0.0,0.0,0.019005284141367908,0.9998193832761525,map
-22.89963249078688,-14.384473601354923,0.0,0.0,0.0,-0.3017123850587689,0.9533989913473525,map
-20.921980862932983,-15.914152898179191,0.0,0.0,0.0,-0.21790299095516452,0.9759704332267415,map
-7.779740348313978,-15.652357872779522,0.0,0.0,0.0,0.03335574195712188,0.999443542416724,map
2.0029711283251475,-20.24707996350282,0.0,0.0,0.0,-0.24247665769000284,0.9701572400778573,map
11.085201981775333,-20.105732185686968,0.0,0.0,0.0,0.15310022337818602,0.9882106666098831,map
14.281329053916647,-18.721593724425002,0.0,0.0,0.0,0.07154385845683149,0.9974374548397051,map
24.126128154759723,-18.000125117055713,0.0,0.0,0.0,0.02615327436193964,0.9996579446191327,map
24.427537033147292,-13.426912809782415,0.0,0.0,0.0,0.7287636126427987,0.6847653590010355,map
25.74891480408558,-11.036741335683375,0.0,0.0,0.0,0.3605185788382063,0.9327520325962737,map
35.33887698990831,-10.76844596032706,0.0,0.0,0.0,0.030731113186604368,0.9995276878017497,map
42.51374070579538,-10.544564348339089,0.0,0.0,0.0,-0.009207026643253515,0.999957614431927,map
51.80862679347843,-10.415605133516758,0.0,0.0,0.0,0.032283856358789796,0.9994787404535451,map
52.18781627948052,-1.1264313429168953,0.0,0.0,0.0,0.7398147275584118,0.6728106486134661,map
64.7510867033252,-0.881643330959306,0.0,0.0,0.0,0.026235618004835076,0.9996557869326343,map
74.23227332925593,-1.0006030494647968,0.0,0.0,0.0,-0.11188746417294287,0.9937208840318031,map
